issue_date,song_name,artist_name_basket,similarity
19981003,커플,젝스키스,0.4434071401202254
20180205,고맙다,세븐틴,0.4414738095024316
20081204,Pretty Girl,카라,0.44130524594936843
20080124,출발,김동률,0.44085145808372245
20120722,아름다운 밤이야,비스트,0.44075964272126006
20130321,Man In Love (남자가 사랑할때),인피니트,0.44075964272126006
20170410,너란 봄 (Feat. 하림),정은지,0.4405702131057621
20140820,I Feel You,홍대광,0.44057021310576205
20160328,한 발짝 두 발짝,오마이걸,0.44057021310576205
20120828,All For You,"서인국', '정은지",0.4403840808155264
20010711,파도,유엔,0.43991452019009386
20090212,Honey,카라,0.4391092135317256
20150729,예뻐서 (Feat. 루이 Of 긱스) (You`re beautiful),유승우,0.438987831209195
20070912,Tell me,원더걸스,0.4382070193268748
20131021,미스터리 (Feat. San E),박지윤,0.43802761359726816
20150529,아낀다,세븐틴,0.43784219794046747
20100927,Breathe,미쓰에이,0.4378421979404674
20170317,두근두근,김청하,0.4378421979404674
20130410,두 번째 고백,비투비,0.4373472714158502
19980700,Poison,엄정화,0.4373472714158501
20070212,유혹의 소나타,아이비,0.43716807560387316
20130611,Give It To Me,씨스타,0.4369621702274749
20160422,심술,볼빨간사춘기,0.43690559099563775
20150423,연예할래,박보람,0.4360514248003585
20121031,"LOVE (Feat. Bumkey, Paloalto)",프라이머리,0.4351532746710797
20091217,우리 사랑하게 됐어요.,"가인', '조권",0.4351532746710797
20130620,빠빠빠,크레용팝,0.4347829088768583
20130624,여자 대통령,걸스데이,0.4347829088768582
20191210,Square (2017),백예린,0.43435801481164943
20110317,Nothing`s Over,인피니트,0.43357703511995577
20090409,Diva,애프터스쿨,0.43349391637880563
20081030,My Style (Hidden Track),브라운아이드걸스,0.4334939163788056
20160817,비밀이야 (Secret),우주소녀,0.4334939163788055
20121005,피어나,가인,0.4334803444586263
20180720,바다보러갈래 (SEE SEA),효린,0.4330568936259559
20151130,우주를 건너,백예린,0.43258573264070066
20111201,Trouble Maker,트러블메이커,0.43216249507486737
20170831,라라라 (Feat. 청하),베이빌론,0.43157898426686864
20161004,야! (Feat. 휘인),산들,0.4315789842668686
20150429,쩔어,방탄소년단,0.43058200930704826
20090324,토요일밤에,손담비,0.4301385894638687
20060223,Chocolate Drive,모이다밴드,0.43008044612705343
20150728,AWESOME (Feat. 박재범 & GRAY),로꼬,0.4299897268224616
20170904,시차 (We Are) (Feat. 로꼬 & GRAY),우원재,0.42997238025009155
19950722,이브의 경고,박미경,0.42974065165322856
20121031,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리,0.4292325460712131
20160317,예쁘잖아,기리보이,0.4289149164627525
20080725,Rock U,카라,0.42842513592598375
19971217,난 괜찮아,진주,0.42842513592598375
20020719,우린 제법 잘 어울려요,성시경,0.42824776888762756
20130531,짧은머리,"허각', '정은지",0.42824776888762756
20151007,부끄럼,멜로망스,0.42629155903122357
20050303,나에게로 떠나는 여행,버즈,0.4243073675913302
20130820,이대로도 예뻐 (With 임동현),타코앤제이형,0.42354709576108557
20140514,Miss Right,방탄소년단,0.4235139468386845
20140630,애타는 마음,"울랄라세션', '아이유",0.4235139468386845
20101007,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,0.42328616907683675
20130430,YooHoo (유후),시크릿,0.4225330377269781
20070912,이바보,원더걸스,0.422533037726978
20160801,내 얘길 들어봐 (A-ing) (Feat. 스컬&하하),오마이걸,0.4225176052670035
20140507,농담 반 진담 반,슈가볼,0.4222049765854511
20111129,너랑 나,아이유,0.42078780192095944
20180701,여름 한 조각,러블리즈,0.42068383952235716
20111018,사랑은 Move,시크릿,0.42068383952235716
20070607,Romeo N Juliet,클래지콰이,0.42034151305483164
20160202,선 (Feat. 우효) (45.7cm),유승우,0.4199553821108503
19950000,날개 잃은 천사,룰라,0.4195906791483444
20121024,귀여워 (With 권정열 Of 10cm),별,0.41947726093323073
20110518,두근두근,써니힐,0.41904003497521497
20100223,너 때문에 미쳐,티아라,0.41894465770415507
20120603,Like this,원더걸스,0.41894465770415507
20120620,아저씨 (Feat. 제이레빗),김진표,0.41894465770415507
20040827,Brand New,신화,0.41872166058519705
20130816,갖고놀래 (Feat. 다이나믹 듀오),범키,0.4187011913708195
20170421,팔레트 (Feat. G-DRAGON),아이유,0.4176681458771817
20060126,Perhaps Love (사랑인가요),"하울', '제이",0.41750919125910085
20141128,니가 모르게 (You Don`t Know),로꼬,0.41750919125910085
20170918,Best Of Me,방탄소년단,0.4161844177566699
20170530,나랑 아니면,검정치마,0.41616539181530204
20030513,하늘을 달리다,이적,0.41542722887699945
20140527,사람냄새,"정인', '개리",0.4153735803678488
20180716,어쩌나,세븐틴,0.41537358036784855
20170818,Summer Go Loco (Feat. GRAY),로꼬,0.4151580071778073
20171023,사랑하고 싶게 돼,멜로망스,0.4151580071778073
20150924,밥 한 끼 해요 (Feat. 윤보미 of Apink),윤현상,0.41515800717780715
20080701,D.I.S.C.O  (Feat. TOP),엄정화,0.41497352867109616
20160502,Save ME,방탄소년단,0.4149735286710961
19940900,날 떠나지마,박진영,0.4149192062150373
20150618,잘됐으면 좋겠다,홍대광,0.4149192062150373
20170421,이 지금,아이유,0.41450454355760696
20131209,I Do I Do,시크릿,0.41436318339493644
20110322,오래된 커플,가을방학,0.41436318339493644
20080703,사랑과 전쟁 (Narr. 하하),다비치,0.4139210254028792
20180110,#첫사랑,볼빨간사춘기,0.4134595137861974
20130404,Lay Back,케이윌,0.4125187452987368
20120511,복숭아,아이유,0.4120298674489753
20170403,컬러링북 (Coloring Book),오마이걸,0.41135786336291524
20160225,MoMoMo (모모모),우주소녀,0.4113272916365635
20040514,Sweety,클래지콰이,0.4112811300186497
19970300,혼자한 사랑,김현정,0.41128113001864963
20120103,Lovey-Dovey,티아라,0.41128113001864963
20091029,Sign,브라운아이드걸스,0.41126345912861034
20140626,오늘부터 1일 (Day 1),케이윌,0.4111132258965192
20020401,여름아! 부탁해,인디고,0.41111322589651916
20100217,루팡 (Lupin),카라,0.41111322589651916
20140714,설레임,청춘학개론,0.410089281029104
20150923,쿵쿵쿵,김민승,0.4100892810291039
20001114,오빠,왁스,0.409516663648059
20130204,너 땜에 못살아 (Feat. 버벌진트),서인국,0.40951666364805894
20120802,달빛바다,"아이유', '피에스타",0.4091009121696362
20140319,감아 (Feat. Crush),로꼬,0.4089885955191192
20120511,하루 끝,아이유,0.4085798851770917
20041202,넌 내게 반했어,노브레인,0.40839957758799744
19990600,Festival (인생은 아름다워),엄정화,0.4083107854187584
20010510,좋은 사람 (Feat. 김형중),토이,0.40775714342117036
20010913,항상 엔진을 켜둘께,델리스파이스,0.40770266951716555
20151207,그대에게,러블리즈,0.40770266951716555
20140826,I Swear,씨스타,0.40730730610126187
20090227,8282,다비치,0.4070627505066527
20090319,연애 (Feat. Hanyi),프리스타일,0.4070627505066527
20000522,멍,김현정,0.4070627505066527
20190402,"나만, 봄",볼빨간사춘기,0.40698132981366786
20161224,이쁘다니까,에디킴,0.40598570094797665
20160517,사랑이 뭔데,"서현진', '유승우",0.40594178448931095
20151130,RUN,방탄소년단,0.40483631949540577
20171117,Boat,죠지,0.4044054433059138
20080723,신데렐라,서인영,0.4039436995873561
20140925,손대지마,에일리,0.4039436995873561
20130628,그대에게선 설렘설렘열매가 열리나봐요,음란소년,0.4039436995873561
20150821,잘나가서 그래 (Feat. 정일훈 Of BTOB),현아,0.40344648620801016
20150803,I Feel You,원더걸스,0.40344648620801016
20140217,뛰뛰빵빵,비투비,0.4031296848350826
20101110,점핑 (Jumping),카라,0.40312968483508255
20071211,달아요,박정현,0.4026968704106715
20160804,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,0.4026723247933337
19990301,Storm,루머스,0.4014143339138447
20180618,너 없인 안 된다,비투비,0.40120542714251933
20140509,너를 원해 (Feat. Beenzino),정기고,0.4009422045195295
20170331,봄날에 만나자,한올,0.4008500357661315
20140228,Thank U Very Much,베스티,0.40053880964042554
20181010,삐삐,아이유,0.4002887073309068
20111014,연애시대 (Feat. Ra.D) (Narr. 한효주),이승기,0.39969341406606035
19960615,3!4!,룰라,0.3996934140660603
20130611,넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),씨스타,0.3995302405895454
20131008,좋아해,프롬,0.39837001756988616
20110707,한번만 안아줘,걸스데이,0.398353418473332
20140214,겨울을 걷는다,윤딴딴,0.39815276190929866
20140124,네가 좋아 (Feat. 박원 Of 원모어찬스),안녕하신가영,0.39805866932570677
19990600,좋아하면 다 그래,디바,0.3980586693257066
20130712,U & I,에일리,0.3975508024123835
20120307,자니 (Feat. Dynamic Duo),프라이머리,0.39729129815143777
20140516,너의 의미 (Feat. 김창완),아이유,0.39689758176931556
20160902,Me like yuh (k) (Feat. Hoody),박재범,0.3968861817439864
20121016,보여줄게,에일리,0.3968861817439864
20190108,La La Love,우주소녀,0.3967192679090571
20181011,너에게,김민석,0.39668367844913405
20150323,봄처럼 내게 와,블루파프리카,0.39668367844913405
19991000,와,이정현,0.39668367844913405
20130425,날씨도 좋은데 (With 임동현),타코앤제이형,0.39668367844913405
20130708,Secret Love (Feat. SNK),체리킴,0.39647592480971944
20140212,상남자 (Boy In Luv),방탄소년단,0.39604316944174095
20080918,미쳤어 (Feat. 에릭),손담비,0.3960431694417409
19980000,늑대와 함께 춤을,임창정,0.3959377313151597
20100825,가식걸,씨스타,0.3959377313151597
19960801,Twist King,터보,0.39593773131515964
20140515,Vineyard (빈야드),우효,0.3959259247897938
20110428,Shampoo,애프터스쿨,0.39561406891129625
20150714,RESPECT (Feat. GRAY & DJ Pumkin),로꼬,0.3956140689112962
20160328,봄날의 기억,비투비,0.39559388606461793
20130730,말해줘요,걸스데이,0.3947862583350642
20170107,첫눈처럼 너에게 가겠다,에일리,0.3947177080540939
20120308,티켓 (Ticket),나인뮤지스,0.394423354189817
19950701,나 어릴 적 꿈,터보,0.39317432889595233
20171204,Lip & Hip,현아,0.39317432889595233
20190508,다섯 번째 계절 (SSFWL),오마이걸,0.39317432889595233
20160829,You(=I),볼빨간사춘기,0.39252512146024415
20150616,쿨밤,"슬리피', '송지은",0.39252512146024415
19970514,사나이 가는 길 (폼생폼사),젝스키스,0.39249114101422466
20110718,Good-bye Baby,미쓰에이,0.39249114101422455
20160218,만화처럼 (Like Romance Comics),"매드클라운', '브라더수",0.3924911410142245
20150304,짠해,피에스타,0.3921851845111744
19980501,으샤! 으샤!,신화,0.3921851845111744
20091127,Bo Peep Bo Peep,티아라,0.3921851845111744
20100301,Shock,비스트,0.39218518451117435
20100708,queen,손담비,0.39218518451117435
20170620,긴 꿈,새소년,0.3919474040391559
19960000,여름안에서,듀스,0.39191944374492416
20140728,빨개요,현아,0.3919194437449241
20150722,난 예술이야,헬로비너스,0.39187569541150175
20150324,봄이 와,어쿠루브,0.3916379472039715
19970000,하늘땅 별땅,비비,0.39161796720512154
19980400,Joy,디바,0.39161796720512154
20140515,"OMG (Feat. SNK, Monica)",체리킴,0.3916179672051214
20160715,네 생각,존박,0.391240794848323
20080117,Love,브라운아이드걸스,0.3900162510156956
20160721,바다,"허각', '정은지",0.39001625101569554
20151216,화이트(WHITE) (Feat. 박재범),다비치,0.39001625101569554
20090115,AH,애프터스쿨,0.3896920286739131
20150415,한번 더 말해줘 (Feat. 장한나),지누션,0.38969202867391306
20120412,나혼자 (Alone),씨스타,0.3895848169776488
20130509,와일드 (Wild),나인뮤지스,0.3895801653019534
20160418,하늘바라기 (Feat. 하림),정은지,0.3894972670851834
20130828,Tonight,스피카,0.3890330018784153
20121113,있기 없기,달샤벳,0.3885797221897977
20150123,드라마 (DRAMA),나인뮤지스,0.3884654844327529
20000816,내 얘길 들어봐,파파야,0.3884654844327529
20150409,"U (Feat. 권진아, 랩몬스터)",프라이머리,0.388410767130639
20191118,Blueming,아이유,0.388410767130639
20121031,"입장정리 (Feat. 최자 Of 다이나믹듀오, Simon D Of 슈프림팀)",프라이머리,0.3884107671306388
20170324,밤편지,아이유,0.387979598708598
20130604,SUNSHINE,레인보우,0.387803089604414
20100412,Chitty Chitty Bang Bang (Feat. Ceejay Of Freshboyz),이효리,0.3877793511604411
20041112,빙고 (아싸),거북이,0.38777935116044104
20170717,YACHT (k) (Feat. Sik-K),박재범,0.38760126648920756
20190823,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,0.3868709073204331
20170613,남이 될 수 있을까,"볼빨간사춘기', '스무살",0.38675596097252213
19990800,무정(無情),채정안,0.38628958331462765
20150303,Candy Jelly Love,러블리즈,0.38628958331462765
20100304,사랑에 빠진 딸기,타루,0.38566468738110254
20170530,민들레 (single ver.),우효,0.38541864927798647
20110426,"수고했어, 오늘도",옥상달빛,0.38512302322702074
20130225,긴 생머리 그녀 (Miss Right),틴탑,0.38479004701484976
20120904,SEXY LOVE,티아라,0.3847900470148497
20110603,Midnight Circus,써니힐,0.3847900470148497
20111117,Ma Boy 2 (Feat. 효린),일렉트로보이즈,0.38403260289547547
19980501,나나나,유승준,0.38392187217005513
20110208,Sunshine,짙은,0.38367410068753893
20120821,I Need You,"허각', '지아",0.38367410068753893
20180109,비밀정원,오마이걸,0.3836257637927721
20140514,봄 타나봐 (BOMTANABA),서인국,0.383625763792772
20110118,Black & White,지나,0.38356467721156096
20140411,너 사용법,에디킴,0.38342680829917425
20100112,첫사랑이죠,"아이유', '나윤권",0.38305312063454133
20020731,How Are You?,쥬얼리,0.3830321331474346
20081105,Strong Baby,승리,0.3829883555447832
20020719,좋을텐데,성시경,0.3828838339356503
20100928,그대네요,"성시경', '아이유",0.3823275341345979
20160829,프리지아,볼빨간사춘기,0.38219551300076404
20151008,CLOSER,오마이걸,0.3812771084138182
20030124,Sweety,샵,0.3812771084138181
20110525,내 손을 잡아,아이유,0.38114515578539343
20190313,주저하는 연인들을 위해,잔나비,0.38084177226106825
20141118,U & I (With Crush & 빈지노),토이,0.38061688781733055
20180910,V,박재범,0.3806168878173305
20121031,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,0.38045612038130244
20170327,Wanna Love You,폴킴,0.38045612038130233
20130508,너와 나,유승우,0.38039240128183816
20190510,돈 Call Me (Prod.BRLLNT),염따,0.3803924012818381
20190129,2cm (Feat. 폴킴),민서,0.3803924012818381
20120831,Vista,피에스타,0.3800685179327539
20170425,봄 그리고 너,마틴스미스,0.38006851793275387
20160907,간지러워,공기남녀,0.38006851793275387
20120510,아름다운 밤,울랄라세션,0.38006851793275387
20180703,동화,멜로망스,0.3800632629601932
20070419,다행이다,이적,0.3799555200060905
20170802,식스틴 (Feat. 창모) (Sixteen),사무엘,0.37981508181241636
20030618,Shine,슈가,0.37977013062203296
20090108,다줄께 (Feat. 송지은),언터쳐블,0.37977013062203296
20110923,Sixth Sense,브라운아이드걸스,0.37977013062203296
20080729,여름날 (Feat. 페퍼톤스 신재평),유희열,0.37977013062203296
20110118,애인이 생기면 하고 싶은 일 (With 비),지나,0.379534049526943
20121021,Ice Cream (Feat. Maboos),현아,0.379534049526943
20131106,Hush,미쓰에이,0.379534049526943
19970401,3!4!,룰라,0.379534049526943
20140212,너의 모든 순간,성시경,0.3795262401040153
20150518,마음,아이유,0.37952624010401526
20120210,The Romantic,투개월,0.37946226324872845
20150420,CUPID,오마이걸,0.37946226324872845
20140422,봄날에 눈이 부신,빌리어코스티,0.3793325849519211
20180518,Anpanman,방탄소년단,0.3785271107390643
20120921,STYLE,라니아,0.3785271107390643
20170327,I`ll Be Yours,걸스데이,0.3785271107390643
20111123,안아줘,정준일,0.3781162857016454
20150128,좋아 (JOA),길구봉구,0.3779177732533179
20150619,점 (Feat. Lovey),브라더수,0.3779177732533177
20170918,MIC Drop,방탄소년단,0.3776316112335099
20110310,가슴이 뛴다,케이윌,0.37685379040514255
20170104,M5107,캣비,0.3768537904051424
20110217,파파라치 (Feat. 에릭),간미연,0.37680355328029014
20190611,Heart Sign (Prod. Flow Blow),옹성우,0.37680355328029014
20150512,Hello Bubble,걸스데이,0.37680355328029014
20150520,이럴거면 그러지말지 (Feat. Young K),백아연,0.37672028843824235
20120621,완벽한 날 (feat. 아이비),버벌진트,0.3762543725127437
20131028,내일은 없어,트러블메이커,0.3762543725127437
20070329,맘에 들면 (If U Wanna),카라,0.37625437251274363
20101007,취미는 사랑 (Album Ver.),가을방학,0.3760615698495519
20061118,현명한 선택,소찬휘,0.37551663495166115
20120113,베짱이 찬가,써니힐,0.3754887269114198
19960501,꿍따리 샤바라,클론,0.37529331252040066
20080714,Hey Mr. Big,이효리,0.37529331252040066
20130618,My Love,이승철,0.37471549337474847
20140115,조금 이따 샤워해 (Feat. Crush),개리,0.37464569631307104
20200221,ON,방탄소년단,0.37418788062721264
20171016,신바람,비투비,0.37418788062721264
20131022,유후(U Who?) (Feat. San E),유승우,0.37418788062721264
20101029,잘해줘봐야,걸스데이,0.37399695868987515
20140630,끌림,공기남녀,0.37379458573521945
20030813,10 Minutes,이효리,0.37379458573521945
20130704,다른 별 (Feat. Lovey),브라더수,0.37323124574647615
20150528,Coffee & Tea,"에디킴', '솔라",0.37301648677955174
20160319,같은 곳에서,소녀온탑,0.37301648677955174
20030301,사랑합니다...,팀,0.37298852114663983
20101209,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,0.3729710062481232
20091207,별 빛이 내린다,안녕바다,0.3729710062481231
20150713,Bad,인피니트,0.37249352676767666
20050315,Super Star,쥬얼리,0.37112447643105345
20160425,Destiny (나의 지구),러블리즈,0.37112447643105345
20121015,남자 없이 잘 살아,미쓰에이,0.3711244764310534
20110111,처음 뵙겠습니다 (With 휘성),지나,0.3711244764310534
20120509,Venus,헬로비너스,0.37086926818557925
20170220,니가 보고싶은 밤,윤딴딴,0.37076553088999636
20100701,I Need A Girl (Feat. G-dragon),태양,0.37004419648907144
20091028,YOU AND I,박봄,0.3690803529261936
20181008,시간이 들겠지 (Feat. Colde),로꼬,0.36887570982515555
20050721,으라차차,럼블피쉬,0.3688653588187521
19950701,검은 고양이 네로,터보,0.3688036016357171
20080616,Nostalgia,"요조', '에릭",0.3684922662521446
20160927,너만이 (Feat. 헤이즈),유승우,0.36844848316231726
20100204,밤하늘의 별을... (With KCM & No Noo),양정승,0.36834868151482364
20131112,Skit (Feat. Swings),기리보이,0.36834868151482364
20171228,고양이 (Feat. 아이유),선우정아,0.3682195892318858
20070621,오아시스 (Feat. 이재훈),브라운아이드걸스,0.36790231404009444
20140411,밀당의 고수,에디킴,0.36790231404009444
20130716,Destiny,인피니트,0.36771084782153723
20141121,Love Me Love Me (Remix),이지혜,0.36771084782153723
20101201,yayaya,티아라,0.36771084782153723
20140404,너=봄,입술을깨물다,0.36771084782153723
20190613,BIRTHDAY,전소미,0.3675596198291977
19970000,뿌요 뿌요,유피,0.3675596198291977
19960900,사자후(獅子喉),이현도,0.36755961982919766
20160920,녹는다,케이윌,0.36755961982919766
20171114,종소리,러블리즈,0.36755961982919766
20120418,Oh! My God,걸스데이,0.367460959346994
20130321,이보다 좋을 순 없다.,인피니트,0.367460959346994
20100516,2 Different Tears,원더걸스,0.3672215450794146
20090506,여성시대,"씨야', '다비치', '티아라",0.3672215450794146
20080616,"날 봐, 귀순",대성,0.36722154507941457
20140818,맘마미아,카라,0.36696270696955546
19970110,맨발의 청춘,벅,0.36696270696955546
20110407,To Me (내게로..),레인보우,0.36696270696955546
20190319,Feeling (Feat. PENOMECO),정세운,0.36696270696955546
20160630,캠퍼스 로망스 (Feat. 기리보이),러비,0.36696270696955546
20170307,롤린 (Rollin`),브레이브걸스,0.3668829145427115
20030425,Loveholic,러브홀릭,0.36680254462822015
20140425,뭘해도 예쁜걸,길구봉구,0.36680254462822015
20160705,청춘 (DAY),우효,0.36678824517030284
20101207,그대와 같아,주영,0.36635647545598743
20150330,행복의 주문,커피소년,0.36635647545598743
20120607,굿모닝 (Feat. 권정열 Of 10cm),버벌진트,0.36531695356813615
20090824,편지 (Feat. 엘른),하모닉스,0.36531695356813615
20120822,Pandora,카라,0.3652068094350157
20120913,POISON,시크릿,0.3652068094350157
19990101,Emotion,유채영,0.3652068094350157
20030530,차 차,유진,0.3652068094350157
20170104,주세요 (Say Yes),우주소녀,0.36520680943501566
20010607,Swing Baby,박진영,0.3647578508249419
20180320,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,0.36468436962415124
20100818,손잡고 허밍 (Feat. 요조) (Album Ver.),재주소년,0.36427757230223257
20120413,너만 있으면 돼 (Feat. Rex.D),제이켠,0.3636452552618985
20001228,너에게 주고 싶은 세 가지,박혜경,0.3636452552618985
20150727,일하러 가야 돼,비스트,0.36364525526189845
20060713,Cutie Honey,아유미,0.36364525526189845
20150109,귀여워,최낙타,0.36362670524503954
20120403,Just The Two Of Us,어반자카파,0.36362670524503954
20150116,Dress Code (Feat. G2),윌콕스,0.36340937085841096
20180805,넌 내게 특별하고,소수빈,0.36340937085841096
20110211,키세스해줘♡,루이비,0.36337618733363214
19991000,바꿔,이정현,0.3633761873336321
20140819,사랑이란 말이 어울리는 사람(사말어사),장범준,0.3633761873336321
20100812,Madonna,시크릿,0.36281671635157425
20091112,Kiss,레인보우,0.3628167163515742
20181010,LOVE BOMB,프로미스나인,0.3628167163515742
20150126,Duet,"이지형', '권진아",0.36278353543638736
19950400,상상속의 너,노이즈,0.3627835354363873
